Year,Total,Occupied,Vacant,Rate,Metro
2017,59000,55940,3060,0.051864407,"La Crosse-Onalaska, WI-MN Metro Area"
2017,209832,179072,30760,0.146593465,"Lafayette, LA Metro Area"
2017,90145,80855,9290,0.103056187,"Lafayette-West Lafayette, IN Metro Area"
2017,28534,24716,3818,0.133805285,"LaGrange, GA Micro Area"
2017,94536,81266,13270,0.140369806,"Lake Charles, LA Metro Area"
2017,28958,24335,4623,0.159645003,"Lake City, FL Micro Area"
2017,114497,87565,26932,0.235220137,"Lake Havasu City-Kingman, AZ Metro Area"
2017,295132,233058,62074,0.210326227,"Lakeland-Winter Haven, FL Metro Area"
2017,210887,201150,9737,0.046171646,"Lancaster, PA Metro Area"
2017,203096,186203,16893,0.083177414,"Lansing-East Lansing, MI Metro Area"
2017,83099,74045,9054,0.10895438,"Laredo, TX Metro Area"
2017,87842,75441,12401,0.141173926,"Las Cruces, NM Metro Area"
2017,899735,781796,117939,0.13108193,"Las Vegas-Henderson-Paradise, NV Metro Area"
2017,37867,30755,7112,0.187815248,"Laurel, MS Micro Area"
2017,50841,47643,3198,0.062901989,"Lawrence, KS Metro Area"
2017,54754,46009,8745,0.159714359,"Lawton, OK Metro Area"
2017,57678,52786,4892,0.084815701,"Lebanon, PA Metro Area"
2017,28654,25553,3101,0.108222238,"Lewiston, ID-WA Metro Area"
2017,49824,45979,3845,0.077171644,"Lewiston-Auburn, ME Metro Area"
2017,220412,202610,17802,0.080766927,"Lexington-Fayette, KY Metro Area"
2017,45039,40872,4167,0.092519816,"Lima, OH Metro Area"
2017,138267,129363,8904,0.064397145,"Lincoln, NE Metro Area"
2017,325484,283142,42342,0.130089344,"Little Rock-North Little Rock-Conway, AR Metro Area"
2017,45746,42764,2982,0.065186027,"Logan, UT-ID Metro Area"
2017,56587,46409,10178,0.179864633,"London, KY Micro Area"
2017,90569,76055,14514,0.160253508,"Longview, TX Metro Area"
2017,44673,41611,3062,0.06854252,"Longview, WA Metro Area"
2017,4644923,4348543,296380,0.063807301,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
2017,556413,502581,53832,0.096748279,"Louisville/Jefferson County, KY-IN Metro Area"
2017,132577,116077,16500,0.124455977,"Lubbock, TX Metro Area"
2017,36811,31544,5267,0.143082231,"Lufkin, TX Micro Area"
2017,53126,45351,7775,0.146350186,"Lumberton, NC Micro Area"
2017,116916,98409,18507,0.158293134,"Lynchburg, VA Metro Area"
2017,102575,84028,18547,0.180814039,"Macon-Bibb County, GA Metro Area"
2017,50582,46282,4300,0.085010478,"Madera, CA Metro Area"
2017,286714,272698,14016,0.048884952,"Madison, WI Metro Area"
2017,171119,161414,9705,0.056714918,"Manchester-Nashua, NH Metro Area"
2017,40858,35489,5369,0.131406334,"Manhattan, KS Metro Area"
2017,37490,34446,3044,0.081194985,"Manitowoc, WI Micro Area"
2017,41993,38901,3092,0.07363132,"Mankato-North Mankato, MN Metro Area"
2017,54223,48998,5225,0.096361323,"Mansfield, OH Metro Area"
2017,45099,29171,15928,0.353178563,"Marinette, WI-MI Micro Area"
2017,30473,25878,4595,0.150789223,"Marion, IN Micro Area"
2017,27892,24971,2921,0.104725369,"Marion, OH Micro Area"
2017,34861,25725,9136,0.262069361,"Marquette, MI Micro Area"
2017,28570,22618,5952,0.208330417,"Marshall, TX Micro Area"
2017,33625,27481,6144,0.18272119,"Martinsville, VA Micro Area"
2017,48471,35806,12665,0.261290256,"Mayagüez, PR Metro Area"
2017,276758,239825,36933,0.133448717,"McAllen-Edinburg-Mission, TX Metro Area"
2017,44908,36050,8858,0.197247706,"Meadville, PA Micro Area"
2017,95394,89701,5693,0.059678806,"Medford, OR Metro Area"
2017,571862,493068,78794,0.13778499,"Memphis, TN-MS-AR Metro Area"
2017,85267,80969,4298,0.050406371,"Merced, CA Metro Area"
2017,48912,39501,9411,0.192406771,"Meridian, MS Micro Area"
2017,2534993,2105878,429115,0.169276602,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area"
2017,49126,42385,6741,0.137218581,"Michigan City-La Porte, IN Metro Area"
2017,36986,34096,2890,0.078137674,"Midland, MI Metro Area"
2017,63177,58490,4687,0.074188391,"Midland, TX Metro Area"
2017,678822,625495,53327,0.078558149,"Milwaukee-Waukesha-West Allis, WI Metro Area"
2017,1447758,1376557,71201,0.049180181,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
2017,37822,30973,6849,0.181085083,"Minot, ND Micro Area"
2017,53990,48806,5184,0.096017781,"Missoula, MT Metro Area"
2017,183912,154683,29229,0.158929271,"Mobile, AL Metro Area"
2017,181595,173573,8022,0.044175225,"Modesto, CA Metro Area"
2017,82566,66881,15685,0.189969237,"Monroe, LA Metro Area"
2017,64309,59528,4781,0.074344182,"Monroe, MI Metro Area"
2017,167539,141960,25579,0.1526749,"Montgomery, AL Metro Area"
2017,50143,29944,20199,0.402827912,"Morehead City, NC Micro Area"
2017,60156,51043,9113,0.151489461,"Morgantown, WV Metro Area"
2017,51333,43879,7454,0.145208735,"Morristown, TN Metro Area"
2017,37459,31123,6336,0.169144932,"Moses Lake, WA Micro Area"
2017,34135,29415,4720,0.138274498,"Mount Airy, NC Micro Area"
2017,29176,25000,4176,0.143131341,"Mount Pleasant, MI Micro Area"
2017,53807,49262,4545,0.084468564,"Mount Vernon-Anacortes, WA Metro Area"
2017,52728,46588,6140,0.11644667,"Muncie, IN Metro Area"
2017,74112,64581,9531,0.128602655,"Muskegon, MI Metro Area"
2017,30984,26122,4862,0.1569197,"Muskogee, OK Micro Area"
2017,294614,184898,109716,0.372405928,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area"
2017,28402,22634,5768,0.20308429,"Nacogdoches, TX Micro Area"
2017,55858,47848,8010,0.143399334,"Napa, CA Metro Area"
2017,214429,144354,70075,0.326798148,"Naples-Immokalee-Marco Island, FL Metro Area"
2017,779973,717370,62603,0.080263035,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area"
2017,60205,49667,10538,0.175035296,"New Bern, NC Metro Area"
2017,41239,37341,3898,0.094522176,"New Castle, PA Micro Area"
2017,367217,324837,42380,0.1154086,"New Haven-Milford, CT Metro Area"
2017,558376,481828,76548,0.137090419,"New Orleans-Metairie, LA Metro Area"
2017,40194,37446,2748,0.068368413,"New Philadelphia-Dover, OH Micro Area"
2017,7983770,7204800,778970,0.097569194,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"
2017,77508,64166,13342,0.17213707,"Niles-Benton Harbor, MI Metro Area"
2017,431043,328943,102100,0.23686732,"North Port-Sarasota-Bradenton, FL Metro Area"
2017,33570,28377,5193,0.154691689,"North Wilkesboro, NC Micro Area"
2017,123404,107229,16175,0.131073547,"Norwich-New London, CT Metro Area"
2017,41884,34537,7347,0.175413046,"Oak Harbor, WA Micro Area"
2017,168373,140620,27753,0.164830466,"Ocala, FL Metro Area"
2017,99246,39526,59720,0.601737098,"Ocean City, NJ Metro Area"
2017,58178,51388,6790,0.116710784,"Odessa, TX Metro Area"
2017,223141,209577,13564,0.060786677,"Ogden-Clearfield, UT Metro Area"
2017,53298,41008,12290,0.230590266,"Ogdensburg-Massena, NY Micro Area"
2017,575087,511242,63845,0.111017985,"Oklahoma City, OK Metro Area"
2017,41588,32360,9228,0.22189093,"Olean, NY Micro Area"
2017,116820,112075,4745,0.040618045,"Olympia-Tumwater, WA Metro Area"
2017,386439,359372,27067,0.070042102,"Omaha-Council Bluffs, NE-IA Metro Area"
2017,36793,30136,6657,0.180931155,"Opelousas, LA Micro Area"
2017,42724,31870,10854,0.254049246,"Orangeburg, SC Micro Area"
2017,1033259,875259,158000,0.152914226,"Orlando-Kissimmee-Sanford, FL Metro Area"
2017,75633,70008,5625,0.074372298,"Oshkosh-Neenah, WI Metro Area"
2017,68828,60116,8712,0.126576393,"Ottawa-Peru, IL Micro Area"
2017,51774,48691,3083,0.059547263,"Owensboro, KY Metro Area"
2017,30229,27277,2952,0.09765457,"Owosso, MI Micro Area"
2017,288778,272085,16693,0.05780565,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
2017,47538,39666,7872,0.165593841,"Paducah, KY-IL Micro Area"
2017,37299,29444,7855,0.210595458,"Palatka, FL Micro Area"
2017,278139,228385,49754,0.178881782,"Palm Bay-Melbourne-Titusville, FL Metro Area"
2017,112746,76386,36360,0.322494811,"Panama City, FL Metro Area"
2017,43836,36629,7207,0.164408249,"Parkersburg-Vienna, WV Metro Area"
2017,213304,184622,28682,0.134465364,"Pensacola-Ferry Pass-Brent, FL Metro Area"
2017,167029,147367,19662,0.117716085,"Peoria, IL Metro Area"
2017,2488108,2282935,205173,0.082461453,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
2017,1911877,1675676,236201,0.123544036,"Phoenix-Mesa-Scottsdale, AZ Metro Area"
2017,41715,32431,9284,0.222557833,"Pine Bluff, AR Metro Area"
2017,47277,39155,8122,0.171796011,"Pinehurst-Southern Pines, NC Micro Area"
2017,1126506,996798,129708,0.115141863,"Pittsburgh, PA Metro Area"
2017,69240,54193,15047,0.21731658,"Pittsfield, MA Metro Area"
2017,36588,31493,5095,0.139253307,"Plattsburgh, NY Micro Area"
2017,34225,31384,2841,0.083009496,"Pocatello, ID Metro Area"
2017,135907,103385,32522,0.239295989,"Ponce, PR Metro Area"
2017,36918,33233,3685,0.099815808,"Port Angeles, WA Micro Area"
2017,273401,216114,57287,0.209534713,"Portland-South Portland, ME Metro Area"
2017,992546,935722,56824,0.057250747,"Portland-Vancouver-Hillsboro, OR-WA Metro Area"
2017,221182,176539,44643,0.201838305,"Port St. Lucie, FL Metro Area"
2017,34559,30424,4135,0.119650453,"Portsmouth, OH Micro Area"
2017,69866,57492,12374,0.177110469,"Pottsville, PA Micro Area"
2017,116534,98369,18165,0.155877255,"Prescott, AZ Metro Area"
2017,703740,627318,76422,0.108594083,"Providence-Warwick, RI-MA Metro Area"
2017,176225,167853,8372,0.047507448,"Provo-Orem, UT Metro Area"
2017,71116,65098,6018,0.084622307,"Pueblo, CO Metro Area"
2017,103986,76056,27930,0.268593849,"Punta Gorda, FL Metro Area"
2017,34508,30305,4203,0.121797844,"Quincy, IL-MO Micro Area"
2017,82775,77473,5302,0.064053156,"Racine, WI Metro Area"
2017,534938,493879,41059,0.076754689,"Raleigh, NC Metro Area"
2017,65242,58171,7071,0.108381104,"Rapid City, SD Metro Area"
2017,167054,155154,11900,0.071234451,"Reading, PA Metro Area"
2017,78846,71968,6878,0.087233341,"Redding, CA Metro Area"
2017,199160,182846,16314,0.081914039,"Reno, NV Metro Area"
2017,31391,26521,4870,0.155140008,"Richmond, IN Micro Area"
2017,528640,481559,47081,0.089060608,"Richmond, VA Metro Area"
2017,44754,39736,5018,0.112124056,"Richmond-Berea, KY Micro Area"
2017,1559532,1344956,214576,0.137589995,"Riverside-San Bernardino-Ontario, CA Metro Area"
2017,147119,130863,16256,0.110495585,"Roanoke, VA Metro Area"
2017,38107,29439,8668,0.22746477,"Roanoke Rapids, NC Micro Area"
2017,93990,85994,7996,0.08507288,"Rochester, MN Metro Area"
2017,480993,433400,47593,0.098947386,"Rochester, NY Metro Area"
2017,145798,132479,13319,0.091352419,"Rockford, IL Metro Area"
2017,68063,57083,10980,0.161321129,"Rocky Mount, NC Metro Area"
2017,40591,36927,3664,0.090266315,"Rome, GA Metro Area"
2017,50262,45379,4883,0.097150929,"Roseburg, OR Micro Area"
2017,27352,23002,4350,0.15903773,"Roswell, NM Micro Area"
2017,36212,30132,6080,0.167900144,"Russellville, AR Micro Area"
2017,901954,829772,72182,0.080028472,"Sacramento--Roseville--Arden-Arcade, CA Metro Area"
2017,87586,80958,6628,0.075674195,"Saginaw, MI Metro Area"
2017,81817,76342,5475,0.066917633,"St. Cloud, MN Metro Area"
2017,68214,56139,12075,0.177016448,"St. George, UT Metro Area"
2017,53923,47135,6788,0.125883204,"St. Joseph, MO-KS Metro Area"
2017,1256704,1119347,137357,0.109299405,"St. Louis, MO-IL Metro Area"
2017,46821,39140,7681,0.164050319,"Salem, OH Micro Area"
2017,158273,144978,13295,0.08400043,"Salem, OR Metro Area"
2017,141653,125518,16135,0.113905106,"Salinas, CA Metro Area"
2017,249199,154115,95084,0.381558513,"Salisbury, MD-DE Metro Area"
2017,419008,396869,22139,0.0528367,"Salt Lake City, UT Metro Area"
2017,49355,42667,6688,0.135508054,"San Angelo, TX Metro Area"
2017,893291,810473,82818,0.09271111,"San Antonio-New Braunfels, TX Metro Area"
2017,1214271,1126419,87852,0.072349583,"San Diego-Carlsbad, CA Metro Area"
2017,37870,31893,5977,0.157829416,"Sandusky, OH Micro Area"
2017,1808895,1694362,114533,0.063316555,"San Francisco-Oakland-Hayward, CA Metro Area"
2017,68661,39954,28707,0.41809761,"San Germán, PR Metro Area"
2017,690031,651006,39025,0.05655543,"San Jose-Sunnyvale-Santa Clara, CA Metro Area"
2017,975602,753677,221925,0.227474933,"San Juan-Carolina-Caguas, PR Metro Area"
2017,121918,104544,17374,0.142505619,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area"
2017,106329,95940,10389,0.097706176,"Santa Cruz-Watsonville, CA Metro Area"
2017,73156,60904,12252,0.167477719,"Santa Fe, NM Metro Area"
2017,157049,147466,9583,0.061019172,"Santa Maria-Santa Barbara, CA Metro Area"
2017,209308,188829,20479,0.097841459,"Santa Rosa, CA Metro Area"
2017,161124,142195,18929,0.117480946,"Savannah, GA Metro Area"
2017,264141,223630,40511,0.153368845,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area"
2017,33821,29067,4754,0.140563555,"Searcy, AR Micro Area"
2017,1590775,1490337,100438,0.063137779,"Seattle-Tacoma-Bellevue, WA Metro Area"
2017,80017,58044,21973,0.274604147,"Sebastian-Vero Beach, FL Metro Area"
2017,55647,42948,12699,0.228206372,"Sebring, FL Metro Area"
2017,40318,32189,8129,0.201622104,"Seneca, SC Micro Area"
2017,57500,36444,21056,0.366191304,"Sevierville, TN Micro Area"
2017,29947,25877,4070,0.135906769,"Shawnee, OK Micro Area"
2017,51044,48347,2697,0.052836768,"Sheboygan, WI Metro Area"
2017,43547,39609,3938,0.090431029,"Shelby, NC Micro Area"
2017,55876,49176,6700,0.119908369,"Sherman-Denison, TX Metro Area"
2017,57836,36094,21742,0.375925029,"Show Low, AZ Micro Area"
2017,203124,172294,30830,0.151779209,"Shreveport-Bossier City, LA Metro Area"
2017,61064,48939,12125,0.198562164,"Sierra Vista-Douglas, AZ Metro Area"
2017,70429,65877,4552,0.064632467,"Sioux City, IA-NE-SD Metro Area"
2017,108942,102654,6288,0.057718786,"Sioux Falls, SD Metro Area"
2017,38452,29405,9047,0.23528035,"Somerset, PA Micro Area"
2017,142785,119873,22912,0.160465035,"South Bend-Mishawaka, IN-MI Metro Area"
2017,143287,126242,17045,0.118957058,"Spartanburg, SC Metro Area"
2017,245764,224113,21651,0.088096711,"Spokane-Spokane Valley, WA Metro Area"
2017,96999,89434,7565,0.077990495,"Springfield, IL Metro Area"
2017,257569,238781,18788,0.072943561,"Springfield, MA Metro Area"
2017,203654,183438,20216,0.099266403,"Springfield, MO Metro Area"
2017,61265,54026,7239,0.118158818,"Springfield, OH Metro Area"
2017,66733,58629,8104,0.121439168,"State College, PA Metro Area"
2017,31072,27802,3270,0.105239444,"Statesboro, GA Micro Area"
2017,53875,50325,3550,0.065893271,"Staunton-Waynesboro, VA Metro Area"
2017,30935,28679,2256,0.072927105,"Stevens Point, WI Micro Area"
2017,36423,30009,6414,0.176097521,"Stillwater, OK Micro Area"
2017,242821,226624,16197,0.066703456,"Stockton-Lodi, CA Metro Area"
2017,48067,41878,6189,0.128757776,"Sumter, SC Metro Area"
2017,45443,37684,7759,0.170741368,"Sunbury, PA Micro Area"
2017,295365,257704,37661,0.127506644,"Syracuse, NY Metro Area"
2017,44188,35817,8371,0.189440572,"Talladega-Sylacauga, AL Micro Area"
2017,168611,147734,20877,0.123817545,"Tallahassee, FL Metro Area"
2017,1419660,1209519,210141,0.148022062,"Tampa-St. Petersburg-Clearwater, FL Metro Area"
2017,74525,65394,9131,0.122522643,"Terre Haute, IN Metro Area"
2017,66287,55934,10353,0.156184471,"Texarkana, TX-AR Metro Area"
2017,70572,55097,15475,0.219279601,"The Villages, FL Metro Area"
2017,274721,245035,29686,0.108058721,"Toledo, OH Metro Area"
2017,105215,96822,8393,0.079769995,"Topeka, KS Metro Area"
2017,88289,73709,14580,0.165139485,"Torrington, CT Micro Area"
2017,84443,60567,23876,0.282746942,"Traverse City, MI Micro Area"
2017,144902,128757,16145,0.111420132,"Trenton, NJ Metro Area"
2017,53869,41638,12231,0.227050808,"Truckee-Grass Valley, CA Micro Area"
2017,459912,403574,56338,0.122497347,"Tucson, AZ Metro Area"
2017,46105,40713,5392,0.116950439,"Tullahoma-Manchester, TN Micro Area"
2017,431808,379757,52051,0.120542,"Tulsa, OK Metro Area"
2017,59340,48890,10450,0.176103809,"Tupelo, MS Micro Area"
2017,108902,84249,24653,0.226377844,"Tuscaloosa, AL Metro Area"
2017,41909,38764,3145,0.075043547,"Twin Falls, ID Micro Area"
2017,90324,77292,13032,0.14428059,"Tyler, TX Metro Area"
2017,41111,32599,8512,0.207049208,"Ukiah, CA Micro Area"
2017,350819,312625,38194,0.108870956,"Urban Honolulu, HI Metro Area"
2017,139077,113323,25754,0.185177995,"Utica-Rome, NY Metro Area"
2017,62511,53619,8892,0.142246965,"Valdosta, GA Metro Area"
2017,157915,151127,6788,0.04298515,"Vallejo-Fairfield, CA Metro Area"
2017,40758,35635,5123,0.125693115,"Victoria, TX Metro Area"
2017,56446,50696,5750,0.101867271,"Vineland-Bridgeton, NJ Metro Area"
2017,719941,641881,78060,0.108425552,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
2017,148986,137576,11410,0.076584377,"Visalia-Porterville, CA Metro Area"
2017,110437,97310,13127,0.118864149,"Waco, TX Metro Area"
2017,26756,24256,2500,0.093436986,"Walla Walla, WA Metro Area"
2017,78684,70479,8205,0.104277871,"Warner Robins, GA Metro Area"
2017,38489,30000,8489,0.220556523,"Warsaw, IN Micro Area"
2017,2354827,2203717,151110,0.064170319,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
2017,73855,67711,6144,0.083190035,"Waterloo-Cedar Falls, IA Metro Area"
2017,35821,33534,2287,0.06384523,"Watertown-Fort Atkinson, WI Micro Area"
2017,59946,41548,18398,0.306909552,"Watertown-Fort Drum, NY Metro Area"
2017,59217,55084,4133,0.069794147,"Wausau, WI Metro Area"
2017,57002,48242,8760,0.153678818,"Weirton-Steubenville, WV-OH Metro Area"
2017,54620,42468,12152,0.222482607,"Wenatchee, WA Metro Area"
2017,68908,51143,17765,0.257807511,"Wheeling, WV-OH Metro Area"
2017,52342,41071,11271,0.215333766,"Whitewater-Elkhorn, WI Micro Area"
2017,275536,246524,29012,0.105292956,"Wichita, KS Metro Area"
2017,65409,55426,9983,0.152624257,"Wichita Falls, TX Metro Area"
2017,53432,46122,7310,0.136809403,"Williamsport, PA Metro Area"
2017,140330,117982,22348,0.159253189,"Wilmington, NC Metro Area"
2017,36049,32015,4034,0.111903243,"Wilson, NC Micro Area"
2017,59978,51174,8804,0.146787155,"Winchester, VA-WV Metro Area"
2017,297681,263215,34466,0.115781659,"Winston-Salem, NC Metro Area"
2017,35033,32478,2555,0.072931236,"Wisconsin Rapids-Marshfield, WI Micro Area"
2017,46620,42890,3730,0.08000858,"Wooster, OH Micro Area"
2017,384726,352356,32370,0.084137802,"Worcester, MA-CT Metro Area"
2017,88610,82107,6503,0.073389008,"Yakima, WA Metro Area"
2017,184156,171781,12375,0.067198462,"York-Hanover, PA Metro Area"
2017,259410,231423,27987,0.107887128,"Youngstown-Warren-Boardman, OH-PA Metro Area"
2017,63008,58173,4835,0.076736287,"Yuba City, CA Metro Area"
2017,92441,74620,17821,0.192782423,"Yuma, AZ Metro Area"
2017,37938,33074,4864,0.128209183,"Zanesville, OH Micro Area"
2018,36434,27674,8760,0.240434759,"Aberdeen, WA Micro Area"
2018,72105,61527,10578,0.146702725,"Abilene, TX Metro Area"
2018,43877,38388,5489,0.125099711,"Adrian, MI Micro Area"
2018,147422,109531,37891,0.257024053,"Aguadilla-Isabela, PR Metro Area"
2018,315526,287044,28482,0.090268314,"Akron, OH Metro Area"
2018,31843,23747,8096,0.254247401,"Alamogordo, NM Micro Area"
2018,66724,56348,10376,0.155506265,"Albany, GA Metro Area"
2018,50891,48464,2427,0.047690161,"Albany, OR Metro Area"
2018,410484,353746,56738,0.138222196,"Albany-Schenectady-Troy, NY Metro Area"
2018,40812,36022,4790,0.117367441,"Albertville, AL Micro Area"
2018,391088,358493,32595,0.083344414,"Albuquerque, NM Metro Area"
2018,67823,55127,12696,0.187193135,"Alexandria, LA Metro Area"
2018,350538,320501,30037,0.085688285,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
2018,56957,51096,5861,0.102902189,"Altoona, PA Metro Area"
2018,110049,98518,11531,0.104780598,"Amarillo, TX Metro Area"
2018,40766,37290,3476,0.085267134,"Ames, IA Metro Area"
2018,160219,137483,22736,0.141905766,"Anchorage, AK Metro Area"
2018,151576,143072,8504,0.056103869,"Ann Arbor, MI Metro Area"
2018,53888,44264,9624,0.178592637,"Anniston-Oxford-Jacksonville, AL Metro Area"
2018,98531,94810,3721,0.037764764,"Appleton, WI Metro Area"
2018,83983,64093,19890,0.236833645,"Arecibo, PR Metro Area"
2018,230920,191889,39031,0.169023904,"Asheville, NC Metro Area"
2018,46198,35445,10753,0.232758994,"Ashtabula, OH Micro Area"
2018,26681,22533,4148,0.155466437,"Athens, OH Micro Area"
2018,41483,30843,10640,0.256490611,"Athens, TX Micro Area"
2018,85776,79945,5831,0.067979388,"Athens-Clarke County, GA Metro Area"
2018,2331002,2137280,193722,0.08310675,"Atlanta-Sandy Springs-Roswell, GA Metro Area"
2018,128408,96981,31427,0.244743318,"Atlantic City-Hammonton, NJ Metro Area"
2018,37162,30083,7079,0.190490286,"Auburn, NY Micro Area"
2018,70372,59336,11036,0.156823737,"Auburn-Opelika, AL Metro Area"
2018,259295,214107,45188,0.174272547,"Augusta-Richmond County, GA-SC Metro Area"
2018,62913,54299,8614,0.136919238,"Augusta-Waterville, ME Micro Area"
2018,853697,786341,67356,0.078899188,"Austin-Round Rock, TX Metro Area"
2018,300423,273167,27256,0.090725411,"Bakersfield, CA Metro Area"
2018,1164143,1054226,109917,0.094418813,"Baltimore-Columbia-Towson, MD Metro Area"
2018,76144,61765,14379,0.188839567,"Bangor, ME Metro Area"
2018,164329,86671,77658,0.472576356,"Barnstable Town, MA Metro Area"
2018,358048,301509,56539,0.157908995,"Baton Rouge, LA Metro Area"
2018,60879,53914,6965,0.114407267,"Battle Creek, MI Metro Area"
2018,48345,44469,3876,0.080173751,"Bay City, MI Metro Area"
2018,178050,145130,32920,0.184891884,"Beaumont-Port Arthur, TX Metro Area"
2018,37912,35221,2691,0.070980165,"Beaver Dam, WI Micro Area"
2018,57683,48632,9051,0.156909315,"Beckley, WV Metro Area"
2018,97867,87080,10787,0.110221014,"Bellingham, WA Metro Area"
2018,91040,79950,11090,0.121814587,"Bend-Redmond, OR Metro Area"
2018,79628,71787,7841,0.098470387,"Billings, MT Metro Area"
2018,113860,95740,18120,0.159142807,"Binghamton, NY Metro Area"
2018,520740,435832,84908,0.163052579,"Birmingham-Hoover, AL Metro Area"
2018,60824,56382,4442,0.073030383,"Bismarck, ND Metro Area"
2018,81873,68412,13461,0.164413177,"Blacksburg-Christiansburg-Radford, VA Metro Area"
2018,80721,73580,7141,0.088465207,"Bloomington, IL Metro Area"
2018,72324,65571,6753,0.093371495,"Bloomington, IN Metro Area"
2018,38559,34470,4089,0.106045281,"Bloomsburg-Berwick, PA Metro Area"
2018,50750,42744,8006,0.157753695,"Bluefield, WV-VA Micro Area"
2018,283285,268289,14996,0.052936089,"Boise City, ID Metro Area"
2018,1973416,1847798,125618,0.063655104,"Boston-Cambridge-Newton, MA-NH Metro Area"
2018,137465,128295,9170,0.066707889,"Boulder, CO Metro Area"
2018,77072,67424,9648,0.125181648,"Bowling Green, KY Metro Area"
2018,51000,44423,6577,0.128960784,"Bozeman, MT Micro Area"
2018,68293,40501,27792,0.406952396,"Brainerd, MN Micro Area"
2018,52251,36201,16050,0.307171155,"Branson, MO Micro Area"
2018,113732,105411,8321,0.073163226,"Bremerton-Silverdale, WA Metro Area"
2018,374480,345634,28846,0.077029481,"Bridgeport-Stamford-Norwalk, CT Metro Area"
2018,152374,124812,27562,0.180883878,"Brownsville-Harlingen, TX Metro Area"
2018,61215,47266,13949,0.227868986,"Brunswick, GA Metro Area"
2018,530321,480106,50215,0.094687934,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area"
2018,71655,64700,6955,0.097062312,"Burlington, NC Metro Area"
2018,98586,87329,11257,0.11418457,"Burlington-South Burlington, VT Metro Area"
2018,45998,41239,4759,0.10346102,"California-Lexington Park, MD Metro Area"
2018,180625,163626,16999,0.094112111,"Canton-Massillon, OH Metro Area"
2018,399741,281222,118519,0.296489477,"Cape Coral-Fort Myers, FL Metro Area"
2018,43877,34368,9509,0.216719466,"Cape Girardeau, MO-IL Metro Area"
2018,60406,51205,9201,0.152319306,"Carbondale-Marion, IL Metro Area"
2018,24022,23099,923,0.038423112,"Carson City, NV Metro Area"
2018,37181,32240,4941,0.132890455,"Casper, WY Metro Area"
2018,118216,109191,9025,0.076343304,"Cedar Rapids, IA Metro Area"
2018,35335,30327,5008,0.141729164,"Centralia, WA Micro Area"
2018,65799,59834,5965,0.090654873,"Chambersburg-Waynesboro, PA Metro Area"
2018,106732,96449,10283,0.096344114,"Champaign-Urbana, IL Metro Area"
2018,108280,90728,17552,0.162098264,"Charleston, WV Metro Area"
2018,339519,294424,45095,0.132820255,"Charleston-North Charleston, SC Metro Area"
2018,1049329,960297,89032,0.084846602,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
2018,103303,88765,14538,0.140731634,"Charlottesville, VA Metro Area"
2018,245558,221133,24425,0.099467336,"Chattanooga, TN-GA Metro Area"
2018,43892,39678,4214,0.096008384,"Cheyenne, WY Metro Area"
2018,3858653,3538101,320552,0.083073549,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area"
2018,100038,88636,11402,0.113976689,"Chico, CA Metro Area"
2018,32070,29779,2291,0.071437481,"Chillicothe, OH Micro Area"
2018,938179,862535,75644,0.080628537,"Cincinnati, OH-KY-IN Metro Area"
2018,126341,90652,35689,0.282481538,"Claremont-Lebanon, NH-VT Micro Area"
2018,42452,35992,6460,0.152171865,"Clarksburg, WV Micro Area"
2018,120476,104502,15974,0.132590723,"Clarksville, TN-KY Metro Area"
2018,34751,26774,7977,0.229547351,"Clearlake, CA Micro Area"
2018,53586,46778,6808,0.12704811,"Cleveland, TN Metro Area"
2018,963538,866039,97499,0.101188536,"Cleveland-Elyria, OH Metro Area"
2018,72500,64955,7545,0.104068966,"Coeur d'Alene, ID Metro Area"
2018,110533,94615,15918,0.144011291,"College Station-Bryan, TX Metro Area"
2018,288688,271694,16994,0.058866319,"Colorado Springs, CO Metro Area"
2018,78945,72217,6728,0.08522389,"Columbia, MO Metro Area"
2018,359090,315092,43998,0.122526386,"Columbia, SC Metro Area"
2018,135253,114607,20646,0.152647261,"Columbus, GA-AL Metro Area"
2018,34532,31891,2641,0.076479787,"Columbus, IN Metro Area"
2018,869414,801805,67609,0.077763873,"Columbus, OH Metro Area"
2018,65246,58521,6725,0.103071453,"Concord, NH Micro Area"
2018,50971,46184,4787,0.093916148,"Cookeville, TN Micro Area"
2018,31178,27889,3289,0.105491051,"Coos Bay, OR Micro Area"
